"subject" "typemeasure" "mean(measure)"
17 "fbodybodygyromag-std()" -0.782232494673913
17 "fbodygyro-mean()-x" -0.728710411180707
17 "fbodygyro-mean()-y" -0.774745258994565
17 "fbodygyro-mean()-z" -0.726857840652174
17 "fbodygyro-std()-x" -0.770057225710326
17 "fbodygyro-std()-y" -0.761335243695652
17 "fbodygyro-std()-z" -0.745101477910326
17 "tbodyacc-mean()-x" 0.274029548065217
17 "tbodyacc-mean()-y" -0.0175416045074728
17 "tbodyacc-mean()-z" -0.109199853130082
17 "tbodyacc-std()-x" -0.608455243870734
17 "tbodyacc-std()-y" -0.567005319464348
17 "tbodyacc-std()-z" -0.660582755619022
17 "tbodyaccjerk-mean()-x" 0.0814060565059783
17 "tbodyaccjerk-mean()-y" 0.00848949673339674
17 "tbodyaccjerk-mean()-z" 0.00270288011005435
17 "tbodyaccjerk-std()-x" -0.682603096154891
17 "tbodyaccjerk-std()-y" -0.668693821044565
17 "tbodyaccjerk-std()-z" -0.813339560652174
17 "tbodyaccjerkmag-mean()" -0.696465197235054
17 "tbodyaccjerkmag-std()" -0.693946394750815
17 "tbodyaccmag-mean()" -0.568367244093859
17 "tbodyaccmag-std()" -0.636074477703533
17 "tbodygyro-mean()-x" -0.0146686177049565
17 "tbodygyro-mean()-y" -0.082710926198038
17 "tbodygyro-mean()-z" 0.077025064375462
17 "tbodygyro-std()-x" -0.759011119945652
17 "tbodygyro-std()-y" -0.764867040625
17 "tbodygyro-std()-z" -0.720741038680163
17 "tbodygyrojerk-mean()-x" -0.107854170946467
17 "tbodygyrojerk-mean()-y" -0.039171944702962
17 "tbodygyrojerk-mean()-z" -0.0508496510874185
17 "tbodygyrojerk-std()-x" -0.788387981630435
17 "tbodygyrojerk-std()-y" -0.825988662771739
17 "tbodygyrojerk-std()-z" -0.808251302907609
17 "tbodygyrojerkmag-mean()" -0.810438232853261
17 "tbodygyrojerkmag-std()" -0.825255969701087
17 "tbodygyromag-mean()" -0.676185123284103
17 "tbodygyromag-std()" -0.750145260967391
17 "tgravityacc-mean()-x" 0.69893741138587
17 "tgravityacc-mean()-y" -0.013734698125
17 "tgravityacc-mean()-z" -0.0177042428953804
17 "tgravityacc-std()-x" -0.971771652907609
17 "tgravityacc-std()-y" -0.958810046467391
17 "tgravityacc-std()-z" -0.949039213831522
17 "tgravityaccmag-mean()" -0.568367244093859
17 "tgravityaccmag-std()" -0.636074477703533
18 "fbodyacc-mean()-x" -0.714227764615385
18 "fbodyacc-mean()-y" -0.663659666593407
18 "fbodyacc-mean()-z" -0.761229192087912
18 "fbodyacc-std()-x" -0.687850549203297
18 "fbodyacc-std()-y" -0.632838238002747
18 "fbodyacc-std()-z" -0.694874090513736
18 "fbodyaccjerk-mean()-x" -0.750020077252747
18 "fbodyaccjerk-mean()-y" -0.744113444532967
18 "fbodyaccjerk-mean()-z" -0.833032083021978
18 "fbodyaccjerk-std()-x" -0.742517893708791
18 "fbodyaccjerk-std()-y" -0.739197834642857
18 "fbodyaccjerk-std()-z" -0.860168954615385
18 "fbodyaccmag-mean()" -0.697732862178571
18 "fbodyaccmag-std()" -0.733904051236264
18 "fbodybodyaccjerkmag-mean()" -0.742323821887363
18 "fbodybodyaccjerkmag-std()" -0.750189976318681
18 "fbodybodygyrojerkmag-mean()" -0.88466302260989
18 "fbodybodygyrojerkmag-std()" -0.902206780607143
18 "fbodybodygyromag-mean()" -0.816286626730769
18 "fbodybodygyromag-std()" -0.789777674554945
18 "fbodygyro-mean()-x" -0.787757637521978
18 "fbodygyro-mean()-y" -0.816385880247253
18 "fbodygyro-mean()-z" -0.755926770686813
18 "fbodygyro-std()-x" -0.812175241332418
18 "fbodygyro-std()-y" -0.759665554340659
18 "fbodygyro-std()-z" -0.766381665384615
18 "tbodyacc-mean()-x" 0.276324152142857
18 "tbodyacc-mean()-y" -0.0172831546595266
18 "tbodyacc-mean()-z" -0.108112251068681
18 "tbodyacc-std()-x" -0.694616884972527
18 "tbodyacc-std()-y" -0.627117507326923
18 "tbodyacc-std()-z" -0.701596039615385
18 "tbodyaccjerk-mean()-x" 0.077480921531044
18 "tbodyaccjerk-mean()-y" 0.0128850449171841
18 "tbodyaccjerk-mean()-z" 0.000848545124184616
18 "tbodyaccjerk-std()-x" -0.734644450054945
18 "tbodyaccjerk-std()-y" -0.732969175274725
18 "tbodyaccjerk-std()-z" -0.847257765851648
18 "tbodyaccjerkmag-mean()" -0.753904676895604
18 "tbodyaccjerkmag-std()" -0.745212812708791
18 "tbodyaccmag-mean()" -0.658370952115385
18 "tbodyaccmag-std()" -0.689671890376374
18 "tbodygyro-mean()-x" -0.0373993798891484
18 "tbodygyro-mean()-y" -0.0678200104982143
18 "tbodygyro-mean()-z" 0.0908402866868132
18 "tbodygyro-std()-x" -0.804533729046703
18 "tbodygyro-std()-y" -0.777361713653846
18 "tbodygyro-std()-z" -0.745612483131868
18 "tbodygyrojerk-mean()-x" -0.0944029581558242
18 "tbodygyrojerk-mean()-y" -0.044169186546978
18 "tbodygyrojerk-mean()-z" -0.0568482569002198
18 "tbodygyrojerk-std()-x" -0.842893477884615
18 "tbodygyrojerk-std()-y" -0.884050472967033
18 "tbodygyrojerk-std()-z" -0.83861466293956
18 "tbodygyrojerkmag-mean()" -0.859899942335165
18 "tbodygyrojerkmag-std()" -0.88856533728022
18 "tbodygyromag-mean()" -0.714735668626374
18 "tbodygyromag-std()" -0.775779058758242
18 "tgravityacc-mean()-x" 0.716863248351648
18 "tgravityacc-mean()-y" -0.01578199625
18 "tgravityacc-mean()-z" 0.0899901746593407
18 "tgravityacc-std()-x" -0.980138675796703
18 "tgravityacc-std()-y" -0.969542030412088
18 "tgravityacc-std()-z" -0.959434177692308
18 "tgravityaccmag-mean()" -0.658370952115385
18 "tgravityaccmag-std()" -0.689671890376374
19 "fbodyacc-mean()-x" -0.587050355097528
19 "fbodyacc-mean()-y" -0.521888076609778
19 "fbodyacc-mean()-z" -0.647026298284028
19 "fbodyacc-std()-x" -0.5708979748225
19 "fbodyacc-std()-y" -0.530901585022361
19 "fbodyacc-std()-z" -0.680291382637222
19 "fbodyaccjerk-mean()-x" -0.593157169174611
19 "fbodyaccjerk-mean()-y" -0.596694943936944
19 "fbodyaccjerk-mean()-z" -0.680924493180556
19 "fbodyaccjerk-std()-x" -0.586910128980833
19 "fbodyaccjerk-std()-y" -0.572596722878
19 "fbodyaccjerk-std()-z" -0.728521901498861
19 "fbodyaccmag-mean()" -0.556404444967972
19 "fbodyaccmag-std()" -0.689860920113889
19 "fbodybodyaccjerkmag-mean()" -0.576064647812278
19 "fbodybodyaccjerkmag-std()" -0.641089005857778
19 "fbodybodygyrojerkmag-mean()" -0.719519008752778
19 "fbodybodygyrojerkmag-std()" -0.754223739441667
19 "fbodybodygyromag-mean()" -0.636287999799167
19 "fbodybodygyromag-std()" -0.662325968145833
19 "fbodygyro-mean()-x" -0.553089575942778
19 "fbodygyro-mean()-y" -0.641337299817778
19 "fbodygyro-mean()-z" -0.602625307818389
19 "fbodygyro-std()-x" -0.666071315599889
19 "fbodygyro-std()-y" -0.650105402347778
19 "fbodygyro-std()-z" -0.694729075491667
19 "tbodyacc-mean()-x" 0.269723487105556
19 "tbodyacc-mean()-y" -0.0182031515710306
19 "tbodyacc-mean()-z" -0.118277180099383
19 "tbodyacc-std()-x" -0.574658922919194
19 "tbodyacc-std()-y" -0.507035084992639
19 "tbodyacc-std()-z" -0.649184726556944
19 "tbodyaccjerk-mean()-x" 0.0774171147766389
19 "tbodyaccjerk-mean()-y" 0.0115812421960876
19 "tbodyaccjerk-mean()-z" -0.00186198850195833
19 "tbodyaccjerk-std()-x" -0.571088266146083
19 "tbodyaccjerk-std()-y" -0.571311190432222
19 "tbodyaccjerk-std()-z" -0.705342976190833
19 "tbodyaccjerkmag-mean()" -0.5762252472125
19 "tbodyaccjerkmag-std()" -0.601918552871944
19 "tbodyaccmag-mean()" -0.531507362111361
19 "tbodyaccmag-std()" -0.599552767486306
19 "tbodygyro-mean()-x" -0.0385723953346511
19 "tbodygyro-mean()-y" -0.0681420603177778
19 "tbodygyro-mean()-z" 0.0883609591559167
19 "tbodygyro-std()-x" -0.637789914575556
19 "tbodygyro-std()-y" -0.643866300560306
19 "tbodygyro-std()-z" -0.645682212189167
19 "tbodygyrojerk-mean()-x" -0.0895939425055556
19 "tbodygyrojerk-mean()-y" -0.0383208736670278
19 "tbodygyrojerk-mean()-z" -0.0569649444286944
19 "tbodygyrojerk-std()-x" -0.618836206634444
19 "tbodygyrojerk-std()-y" -0.725991380623889
19 "tbodygyrojerk-std()-z" -0.686684583831583
19 "tbodygyrojerkmag-mean()" -0.683436541824444
19 "tbodygyrojerkmag-std()" -0.7255986988425
19 "tbodygyromag-mean()" -0.548919668132222
19 "tbodygyromag-std()" -0.610093380740278
19 "tgravityacc-mean()-x" 0.475323016
19 "tgravityacc-mean()-y" 0.0964052626666667
19 "tgravityacc-mean()-z" 0.233011401195083
19 "tgravityacc-std()-x" -0.958290447861111
19 "tgravityacc-std()-y" -0.95925383425
19 "tgravityacc-std()-z" -0.94180028475
19 "tgravityaccmag-mean()" -0.531507362111361
19 "tgravityaccmag-std()" -0.599552767486306
20 "fbodyacc-mean()-x" -0.612641113666949
20 "fbodyacc-mean()-y" -0.426398722000395
20 "fbodyacc-mean()-z" -0.665006945724294
20 "fbodyacc-std()-x" -0.60314894923565
20 "fbodyacc-std()-y" -0.381534028764124
20 "fbodyacc-std()-z" -0.647515612457627
20 "fbodyaccjerk-mean()-x" -0.652264226931438
20 "fbodyaccjerk-mean()-y" -0.557791286001412
20 "fbodyaccjerk-mean()-z" -0.732835648957627
20 "fbodyaccjerk-std()-x" -0.634710081102825
20 "fbodyaccjerk-std()-y" -0.525907610282373
20 "fbodyaccjerk-std()-z" -0.760509114748588
20 "fbodyaccmag-mean()" -0.560278889421186
20 "fbodyaccmag-std()" -0.648306198707062
20 "fbodybodyaccjerkmag-mean()" -0.584571446817062
20 "fbodybodyaccjerkmag-std()" -0.597351046813729
20 "fbodybodygyrojerkmag-mean()" -0.692638075749774
20 "fbodybodygyrojerkmag-std()" -0.694680032329943
20 "fbodybodygyromag-mean()" -0.606970915061638
20 "fbodybodygyromag-std()" -0.635816314618644
20 "fbodygyro-mean()-x" -0.626445370827119
20 "fbodygyro-mean()-y" -0.591039733449633
20 "fbodygyro-mean()-z" -0.518444509491525
20 "fbodygyro-std()-x" -0.704481841200565
20 "fbodygyro-std()-y" -0.567588605842655
20 "fbodygyro-std()-z" -0.575002191142655
20 "tbodyacc-mean()-x" 0.268425757926554
20 "tbodyacc-mean()-y" -0.0175912993773164
20 "tbodyacc-mean()-z" -0.108029145824294
20 "tbodyacc-std()-x" -0.60484669490339
20 "tbodyacc-std()-y" -0.369336706508757
20 "tbodyacc-std()-z" -0.634787346548023
20 "tbodyaccjerk-mean()-x" 0.079818125480791
20 "tbodyaccjerk-mean()-y" 0.00220928707107345
20 "tbodyaccjerk-mean()-z" -0.00450611895602542
20 "tbodyaccjerk-std()-x" -0.627098830685593
20 "tbodyaccjerk-std()-y" -0.527174601581921
20 "tbodyaccjerk-std()-z" -0.747362572898305
20 "tbodyaccjerkmag-mean()" -0.619698756735028
20 "tbodyaccjerkmag-std()" -0.588644307467599
20 "tbodyaccmag-mean()" -0.517257429345412
20 "tbodyaccmag-std()" -0.572325820319209
20 "tbodygyro-mean()-x" -0.0242488811785028
20 "tbodygyro-mean()-y" -0.0789448418069209
20 "tbodygyro-mean()-z" 0.0856280628860452
20 "tbodygyro-std()-x" -0.684586332415254
20 "tbodygyro-std()-y" -0.573677383024548
20 "tbodygyro-std()-z" -0.52727797039661
20 "tbodygyrojerk-mean()-x" -0.094982179135
20 "tbodygyrojerk-mean()-y" -0.0414356124141243
20 "tbodygyrojerk-mean()-z" -0.0543001277610169
20 "tbodygyrojerk-std()-x" -0.698354145936441
20 "tbodygyrojerk-std()-y" -0.684280685533898
20 "tbodygyrojerk-std()-z" -0.636715878557062
20 "tbodygyrojerkmag-mean()" -0.684048497355932
20 "tbodygyrojerkmag-std()" -0.683503744537853
20 "tbodygyromag-mean()" -0.516861235888701
20 "tbodygyromag-std()" -0.580023613494576
20 "tgravityacc-mean()-x" 0.628040637177966
20 "tgravityacc-mean()-y" -0.0373059475847458
20 "tgravityacc-mean()-z" 0.10723075947935
20 "tgravityacc-std()-x" -0.958201862627119
20 "tgravityacc-std()-y" -0.952506793418079
20 "tgravityacc-std()-z" -0.940981537502825
20 "tgravityaccmag-mean()" -0.517257429345412
20 "tgravityaccmag-std()" -0.572325820319209
21 "fbodyacc-mean()-x" -0.693486097144118
21 "fbodyacc-mean()-y" -0.59377821414902
21 "fbodyacc-mean()-z" -0.707713799021814
21 "fbodyacc-std()-x" -0.665349663426471
21 "fbodyacc-std()-y" -0.578748586831863
21 "fbodyacc-std()-z" -0.675588192778676
21 "fbodyaccjerk-mean()-x" -0.71641413145049
21 "fbodyaccjerk-mean()-y" -0.678615118728922
21 "fbodyaccjerk-mean()-z" -0.767351986555392
21 "fbodyaccjerk-std()-x" -0.709800728388235
21 "fbodyaccjerk-std()-y" -0.674102360655147
21 "fbodyaccjerk-std()-z" -0.794922813673627
21 "fbodyaccmag-mean()" -0.658664719514706
21 "fbodyaccmag-std()" -0.714345739215931
21 "fbodybodyaccjerkmag-mean()" -0.679742584809363
21 "fbodybodyaccjerkmag-std()" -0.683725127418382
21 "fbodybodygyrojerkmag-mean()" -0.826275026053922
21 "fbodybodygyrojerkmag-std()" -0.834949863259804
21 "fbodybodygyromag-mean()" -0.776473060171569
21 "fbodybodygyromag-std()" -0.793158526279412
21 "fbodygyro-mean()-x" -0.752040828651961
21 "fbodygyro-mean()-y" -0.759325714811275
21 "fbodygyro-mean()-z" -0.709471420465686
21 "fbodygyro-std()-x" -0.811026710110294
21 "fbodygyro-std()-y" -0.771388318823529
21 "fbodygyro-std()-z" -0.728319304730637
21 "tbodyacc-mean()-x" 0.277466525522059
21 "tbodyacc-mean()-y" -0.0176664578561765
21 "tbodyacc-mean()-z" -0.10877848058848
21 "tbodyacc-std()-x" -0.672323867377451
21 "tbodyacc-std()-y" -0.565585190336299
21 "tbodyacc-std()-z" -0.669621813176471
21 "tbodyaccjerk-mean()-x" 0.0822207874776961
21 "tbodyaccjerk-mean()-y" 0.00350107553584853
21 "tbodyaccjerk-mean()-z" -0.010659072671299
21 "tbodyaccjerk-std()-x" -0.699763344205784
21 "tbodyaccjerk-std()-y" -0.66515912310562
21 "tbodyaccjerk-std()-z" -0.78182390148299
21 "tbodyaccjerkmag-mean()" -0.703461275879657
21 "tbodyaccjerkmag-std()" -0.680069218953922
21 "tbodyaccmag-mean()" -0.620309259553676
21 "tbodyaccmag-std()" -0.6601960145
21 "tbodygyro-mean()-x" -0.0276346639303578
21 "tbodygyro-mean()-y" -0.0784719736838971
21 "tbodygyro-mean()-z" 0.0861212668362745
21 "tbodygyro-std()-x" -0.79617228689951
21 "tbodygyro-std()-y" -0.765057760637255
21 "tbodygyro-std()-z" -0.701642028499559
21 "tbodygyrojerk-mean()-x" -0.100558317889216
21 "tbodygyrojerk-mean()-y" -0.0408236141863333
21 "tbodygyrojerk-mean()-z" -0.0533861046416422
21 "tbodygyrojerk-std()-x" -0.792483156720588
21 "tbodygyrojerk-std()-y" -0.815859336004902
21 "tbodygyrojerk-std()-z" -0.812017312181373
21 "tbodygyrojerkmag-mean()" -0.807817403137255
21 "tbodygyrojerkmag-std()" -0.82408989995098
21 "tbodygyromag-mean()" -0.693779224517157
21 "tbodygyromag-std()" -0.761303119652451
21 "tgravityacc-mean()-x" 0.645775957808824
21 "tgravityacc-mean()-y" -0.0750963071446078
21 "tgravityacc-mean()-z" 0.0321851774362745
21 "tgravityacc-std()-x" -0.965586634460784
21 "tgravityacc-std()-y" -0.969330818455882
21 "tgravityacc-std()-z" -0.953093993308823
21 "tgravityaccmag-mean()" -0.620309259553676
21 "tgravityaccmag-std()" -0.6601960145
22 "fbodyacc-mean()-x" -0.594929652065732
22 "fbodyacc-mean()-y" -0.508172778206231
22 "fbodyacc-mean()-z" -0.687320961149533
22 "fbodyacc-std()-x" -0.528958812567601
22 "fbodyacc-std()-y" -0.51558097336324
22 "fbodyacc-std()-z" -0.665516999699377
22 "fbodyaccjerk-mean()-x" -0.60425320237352
22 "fbodyaccjerk-mean()-y" -0.574318114038941
22 "fbodyaccjerk-mean()-z" -0.739701808286604
22 "fbodyaccjerk-std()-x" -0.602457991412617
22 "fbodyaccjerk-std()-y" -0.576391814080349
22 "fbodyaccjerk-std()-z" -0.780252702647975
22 "fbodyaccmag-mean()" -0.574333164853583
22 "fbodyaccmag-std()" -0.673896212809346
22 "fbodybodyaccjerkmag-mean()" -0.585442501515888
22 "fbodybodyaccjerkmag-std()" -0.599286879114019
22 "fbodybodygyrojerkmag-mean()" -0.830191956697819
22 "fbodybodygyrojerkmag-std()" -0.835597218255452
22 "fbodybodygyromag-mean()" -0.728166770031153
22 "fbodybodygyromag-std()" -0.699600086233645
22 "fbodygyro-mean()-x" -0.639575654479751
22 "fbodygyro-mean()-y" -0.79139974588785
22 "fbodygyro-mean()-z" -0.643363339819315
22 "fbodygyro-std()-x" -0.714977903442368
22 "fbodygyro-std()-y" -0.782046079563863
22 "fbodygyro-std()-z" -0.690679448900312
22 "tbodyacc-mean()-x" 0.274767690046106
22 "tbodyacc-mean()-y" -0.0168273604077383
22 "tbodyacc-mean()-z" -0.108670376782866
22 "tbodyacc-std()-x" -0.546089975548692
22 "tbodyacc-std()-y" -0.491188426241526
22 "tbodyacc-std()-z" -0.65508967878972
22 "tbodyaccjerk-mean()-x" 0.0791031130417757
22 "tbodyaccjerk-mean()-y" 0.0152572466619626
22 "tbodyaccjerk-mean()-z" -0.0072287329753271
22 "tbodyaccjerk-std()-x" -0.584963756862305
22 "tbodyaccjerk-std()-y" -0.560470117123364
22 "tbodyaccjerk-std()-z" -0.760468444299065
22 "tbodyaccjerkmag-mean()" -0.609772829890966
22 "tbodyaccjerkmag-std()" -0.589823140414673
22 "tbodyaccmag-mean()" -0.504099198287601
22 "tbodyaccmag-std()" -0.595953853592586
22 "tbodygyro-mean()-x" -0.00800630644716511
22 "tbodygyro-mean()-y" -0.0949661116922118
22 "tbodygyro-mean()-z" 0.0812406584647975
22 "tbodygyro-std()-x" -0.695919202960436
22 "tbodygyro-std()-y" -0.784052281090343
22 "tbodygyro-std()-z" -0.654458016208723
22 "tbodygyrojerk-mean()-x" -0.109257561827445
22 "tbodygyrojerk-mean()-y" -0.0384616223750156
22 "tbodygyrojerk-mean()-z" -0.0582144293519003
22 "tbodygyrojerk-std()-x" -0.708898710199377
22 "tbodygyrojerk-std()-y" -0.859924419844237
22 "tbodygyrojerk-std()-z" -0.742272774987539
22 "tbodygyrojerkmag-mean()" -0.794681311214953
22 "tbodygyrojerkmag-std()" -0.82649344800623
22 "tbodygyromag-mean()" -0.637666108456075
22 "tbodygyromag-std()" -0.67637856158162
22 "tgravityacc-mean()-x" 0.609390874922118
22 "tgravityacc-mean()-y" 0.0315098683115265
22 "tgravityacc-mean()-z" 0.23588786398215
22 "tgravityacc-std()-x" -0.95850446411215
22 "tgravityacc-std()-y" -0.957323093436449
22 "tgravityacc-std()-z" -0.939081026109034
22 "tgravityaccmag-mean()" -0.504099198287601
22 "tgravityaccmag-std()" -0.595953853592586
23 "fbodyacc-mean()-x" -0.599080886430645
23 "fbodyacc-mean()-y" -0.548483208943548
23 "fbodyacc-mean()-z" -0.49021281618414
23 "fbodyacc-std()-x" -0.633839114436559
23 "fbodyacc-std()-y" -0.554471679592177
23 "fbodyacc-std()-z" -0.474767543716048
23 "fbodyaccjerk-mean()-x" -0.617521836605645
23 "fbodyaccjerk-mean()-y" -0.628231338392742
23 "fbodyaccjerk-mean()-z" -0.578870810235484
23 "fbodyaccjerk-std()-x" -0.635054351475538
23 "fbodyaccjerk-std()-y" -0.636977610060753
23 "fbodyaccjerk-std()-z" -0.627540367652688
23 "fbodyaccmag-mean()" -0.529029284118011
23 "fbodyaccmag-std()" -0.657048917971505
23 "fbodybodyaccjerkmag-mean()" -0.542663319457527
23 "fbodybodyaccjerkmag-std()" -0.583832309145968
23 "fbodybodygyrojerkmag-mean()" -0.584111049810215
23 "fbodybodygyrojerkmag-std()" -0.593735302105376
23 "fbodybodygyromag-mean()" -0.534657191683602
23 "fbodybodygyromag-std()" -0.632288527203763
23 "fbodygyro-mean()-x" -0.685136501518817
23 "fbodygyro-mean()-y" -0.497783811010484
23 "fbodygyro-mean()-z" -0.617685416736559
23 "fbodygyro-std()-x" -0.779197054064516
23 "fbodygyro-std()-y" -0.50785054741371
23 "fbodygyro-std()-z" -0.644131036807258
23 "tbodyacc-mean()-x" 0.273493254730108
23 "tbodyacc-mean()-y" -0.019589258786828
23 "tbodyacc-mean()-z" -0.109093982385242
23 "tbodyacc-std()-x" -0.622594039757258
23 "tbodyacc-std()-y" -0.532078546615699
23 "tbodyacc-std()-z" -0.450557203409946
23 "tbodyaccjerk-mean()-x" 0.0778588215843817
23 "tbodyaccjerk-mean()-y" 0.0200470964972984
23 "tbodyaccjerk-mean()-z" -0.000717680881887096
23 "tbodyaccjerk-std()-x" -0.608183751830914
23 "tbodyaccjerk-std()-y" -0.61898123051828
23 "tbodyaccjerk-std()-z" -0.603048769571532
23 "tbodyaccjerkmag-mean()" -0.58640067170914
23 "tbodyaccjerkmag-std()" -0.55872531418629
23 "tbodyaccmag-mean()" -0.532754757205108
23 "tbodyaccmag-std()" -0.56557562579215
23 "tbodygyro-mean()-x" -0.0220890418013172
23 "tbodygyro-mean()-y" -0.0825972963754032
23 "tbodygyro-mean()-z" 0.074694942324328
23 "tbodygyro-std()-x" -0.755738625241935
23 "tbodygyro-std()-y" -0.500338191139785
23 "tbodygyro-std()-z" -0.609683451821774
23 "tbodygyrojerk-mean()-x" -0.0966990737225806
23 "tbodygyrojerk-mean()-y" -0.0432722741798387
23 "tbodygyrojerk-mean()-z" -0.0621959093526344
23 "tbodygyrojerk-std()-x" -0.728692138333333
23 "tbodygyrojerk-std()-y" -0.546043593651882
23 "tbodygyrojerk-std()-z" -0.740518145887097
23 "tbodygyrojerkmag-mean()" -0.623412641977151
23 "tbodygyrojerkmag-std()" -0.573942888021613
23 "tbodygyromag-mean()" -0.544207964433387
23 "tbodygyromag-std()" -0.541949073660753
23 "tgravityacc-mean()-x" 0.662324737580645
23 "tgravityacc-mean()-y" 0.0146209197354839
23 "tgravityacc-mean()-z" 0.0518662466372043
23 "tgravityacc-std()-x" -0.964393040295699
23 "tgravityacc-std()-y" -0.960318907096774
23 "tgravityacc-std()-z" -0.934236146612903
23 "tgravityaccmag-mean()" -0.532754757205108
23 "tgravityaccmag-std()" -0.56557562579215
24 "fbodyacc-mean()-x" -0.707613779580052
24 "fbodyacc-mean()-y" -0.611509042586877
24 "fbodyacc-mean()-z" -0.65585899482231
24 "fbodyacc-std()-x" -0.664356691751496
24 "fbodyacc-std()-y" -0.594676790059055
24 "fbodyacc-std()-z" -0.655360521446194
24 "fbodyaccjerk-mean()-x" -0.752245372493438
24 "fbodyaccjerk-mean()-y" -0.703641614506562
24 "fbodyaccjerk-mean()-z" -0.719655747391076
24 "fbodyaccjerk-std()-x" -0.751378154304462
24 "fbodyaccjerk-std()-y" -0.688280461860892
24 "fbodyaccjerk-std()-z" -0.751628687821522
24 "fbodyaccmag-mean()" -0.650121872273806
24 "fbodyaccmag-std()" -0.705928425819685
24 "fbodybodyaccjerkmag-mean()" -0.696845583388451
24 "fbodybodyaccjerkmag-std()" -0.682447145993307
24 "fbodybodygyrojerkmag-mean()" -0.795019165380577
24 "fbodybodygyrojerkmag-std()" -0.796157264514436
24 "fbodybodygyromag-mean()" -0.754131617480315
24 "fbodybodygyromag-std()" -0.782076276167979
24 "fbodygyro-mean()-x" -0.722607377748032
24 "fbodygyro-mean()-y" -0.753710479580053
24 "fbodygyro-mean()-z" -0.70948857687664
24 "fbodygyro-std()-x" -0.794063529133858
24 "fbodygyro-std()-y" -0.771969808976378
24 "fbodygyro-std()-z" -0.735749934304462
24 "tbodyacc-mean()-x" 0.276767046391076
24 "tbodyacc-mean()-y" -0.0176822460103885
24 "tbodyacc-mean()-z" -0.107914503687664
24 "tbodyacc-std()-x" -0.675459176298425
24 "tbodyacc-std()-y" -0.582490655185302
24 "tbodyacc-std()-z" -0.636497458900262
24 "tbodyaccjerk-mean()-x" 0.0784735003467192
24 "tbodyaccjerk-mean()-y" 0.00396900308574016
24 "tbodyaccjerk-mean()-z" -0.00700960558805774
24 "tbodyaccjerk-std()-x" -0.74030054488189
24 "tbodyaccjerk-std()-y" -0.685979796261942
24 "tbodyaccjerk-std()-z" -0.736374232574803
24 "tbodyaccjerkmag-mean()" -0.713667423769029
24 "tbodyaccjerkmag-std()" -0.689391189346457
24 "tbodyaccmag-mean()" -0.620032665162467
24 "tbodyaccmag-std()" -0.650862147810236
24 "tbodygyro-mean()-x" -0.0212578096847769
24 "tbodygyro-mean()-y" -0.0782440202677165
24 "tbodygyro-mean()-z" 0.0841740375981627
24 "tbodygyro-std()-x" -0.776199049939633
24 "tbodygyro-std()-y" -0.763365457296588
24 "tbodygyro-std()-z" -0.708251676335958
24 "tbodygyrojerk-mean()-x" -0.0998294248142257
24 "tbodygyrojerk-mean()-y" -0.0390749421383202
24 "tbodygyrojerk-mean()-z" -0.0552987683401575
24 "tbodygyrojerk-std()-x" -0.764490030609974
24 "tbodygyrojerk-std()-y" -0.792718702440945
24 "tbodygyrojerk-std()-z" -0.796816516614173
24 "tbodygyrojerkmag-mean()" -0.791646550787402
24 "tbodygyrojerkmag-std()" -0.788997850813648
24 "tbodygyromag-mean()" -0.682447212750656
24 "tbodygyromag-std()" -0.742983126606299
24 "tgravityacc-mean()-x" 0.69498126808399
24 "tgravityacc-mean()-y" 0.0729509702152231
24 "tgravityacc-mean()-z" 0.0623227714146982
24 "tgravityacc-std()-x" -0.975329699658793
24 "tgravityacc-std()-y" -0.96089816664042
24 "tgravityacc-std()-z" -0.955724566194226
24 "tgravityaccmag-mean()" -0.620032665162467
24 "tgravityaccmag-std()" -0.650862147810236
25 "fbodyacc-mean()-x" -0.748416509682152
25 "fbodyacc-mean()-y" -0.600027697242054
25 "fbodyacc-mean()-z" -0.738509947579462
25 "fbodyacc-std()-x" -0.705223686579951
25 "fbodyacc-std()-y" -0.529064652290954
25 "fbodyacc-std()-z" -0.630224637674572
25 "fbodyaccjerk-mean()-x" -0.804144642836186
25 "fbodyaccjerk-mean()-y" -0.740570312249389
25 "fbodyaccjerk-mean()-z" -0.849504849486553
25 "fbodyaccjerk-std()-x" -0.807712525721271
25 "fbodyaccjerk-std()-y" -0.721707668572127
25 "fbodyaccjerk-std()-z" -0.870541516210269
25 "fbodyaccmag-mean()" -0.69501971
25 "fbodyaccmag-std()" -0.695367928718826
25 "fbodybodyaccjerkmag-mean()" -0.779190075892421
25 "fbodybodyaccjerkmag-std()" -0.783547229755501
25 "fbodybodygyrojerkmag-mean()" -0.875970674743276
25 "fbodybodygyrojerkmag-std()" -0.877714953691932
25 "fbodybodygyromag-mean()" -0.754236109755501
25 "fbodybodygyromag-std()" -0.697213120366748
25 "fbodygyro-mean()-x" -0.672197763601467
25 "fbodygyro-mean()-y" -0.81313379207824
25 "fbodygyro-mean()-z" -0.746832213594132
25 "fbodygyro-std()-x" -0.690398481943765
25 "fbodygyro-std()-y" -0.723584437530562
25 "fbodygyro-std()-z" -0.771208929095355
25 "tbodyacc-mean()-x" 0.275301467772127
25 "tbodyacc-mean()-y" -0.0193221769314914
25 "tbodyacc-mean()-z" -0.10962903098044
25 "tbodyacc-std()-x" -0.716264537547677
